run_id,path,filename,ext,file_type,size_bytes,created,last_modified,last_accessed,sha1,extraction_status,skipped_reason
24f70b8f-d3aa-4b97-a8e1-75a09c31fdb1,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/invoices/invoice_10248.pdf,invoice_10248.pdf,.pdf,application/pdf,2052,2024-05-23T12:43:08+00:00,2024-05-23T12:43:08+00:00,2025-08-17T08:52:39.541927+00:00,3926299043221aec1b9681218ac6658d45e2d428,ok,
24f70b8f-d3aa-4b97-a8e1-75a09c31fdb1,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/invoices/invoice_10274.pdf,invoice_10274.pdf,.pdf,application/pdf,1987,2024-05-23T12:43:08+00:00,2024-05-23T12:43:08+00:00,2025-08-17T08:52:39.540108+00:00,988558f9bcebf89e36a477b94e30485416e0d7f7,ok,
24f70b8f-d3aa-4b97-a8e1-75a09c31fdb1,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/invoices/invoice_10512.pdf,invoice_10512.pdf,.pdf,application/pdf,2102,2024-05-23T12:43:08+00:00,2024-05-23T12:43:08+00:00,2025-08-17T08:52:39.573368+00:00,1438df61b9ec6f4b2573d3f20ffdb60993f44e2b,ok,
24f70b8f-d3aa-4b97-a8e1-75a09c31fdb1,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/invoices/invoice_10506.pdf,invoice_10506.pdf,.pdf,application/pdf,1992,2024-05-23T12:43:08+00:00,2024-05-23T12:43:08+00:00,2025-08-17T08:52:39.542573+00:00,21d8c1e20bf6ade7b242804f8d6620102f5856aa,ok,
24f70b8f-d3aa-4b97-a8e1-75a09c31fdb1,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/invoices/invoice_10260.pdf,invoice_10260.pdf,.pdf,application/pdf,2115,2024-05-23T12:43:08+00:00,2024-05-23T12:43:08+00:00,2025-08-17T08:52:39.537539+00:00,56f925cb10c53ec85550768c71773c358c93f2a1,ok,
24f70b8f-d3aa-4b97-a8e1-75a09c31fdb1,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/invoices/invoice_10738.pdf,invoice_10738.pdf,.pdf,application/pdf,1939,2024-05-23T12:43:08+00:00,2024-05-23T12:43:08+00:00,2025-08-17T08:52:39.538138+00:00,db1ae4809cb0ce2596365bc5adcb49413c8cb603,ok,
